                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     99,                 1.3868,                0.87419,                 1.4084,                0.67703,                 0.6606,                0.65555,                0.35153,                 1.8525,                 1.1035,                 1.7985,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.3868,                0.87098,                 1.4094,                0.65952,                0.67219,                 0.6547,                0.35083,                 1.8553,                 1.1506,                 1.8164,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.3861,                0.87132,                 1.4055,                0.65979,                0.64959,                0.64065,                0.35271,                 1.8478,                 1.1593,                 1.8102,                0.00802,                0.00802,                0.00802
                    102,                 1.3937,                0.86973,                  1.402,                0.67611,                0.66661,                 0.6592,                0.35876,                 1.8609,                 1.1357,                 1.8171,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.3826,                0.86442,                 1.3933,                0.67019,                0.66426,                0.66056,                0.35674,                 1.8629,                 1.1255,                 1.8107,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.3687,                0.86239,                 1.3785,                0.66929,                0.66843,                0.65642,                0.35635,                 1.8657,                 1.1212,                 1.8129,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.3749,                0.88288,                 1.3923,                0.67011,                0.66301,                 0.6593,                0.35834,                 1.8661,                 1.1136,                 1.8356,              0.0079408,              0.0079408,              0.0079408
                    106,                 1.3782,                0.88003,                 1.3983,                0.66969,                0.67267,                 0.6608,                0.35745,                 1.8774,                 1.1322,                 1.8305,               0.007921,               0.007921,               0.007921
                    107,                 1.3765,                 0.8939,                 1.4014,                0.65231,                0.67442,                0.66103,                0.35452,                 1.8682,                 1.1138,                 1.8094,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.3591,                0.85435,                 1.3795,                0.67639,                0.66717,                 0.6566,                0.35942,                 1.8647,                  1.122,                 1.8309,              0.0078814,              0.0078814,              0.0078814
