                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                  1.554,                 1.0364,                 1.5132,                0.66343,                0.63695,                0.65132,                0.35803,                 1.7746,                 1.1723,                 1.7022,              0.0087328,              0.0087328,              0.0087328
                     66,                  1.538,                 1.0647,                 1.5223,                 0.6366,                0.64966,                0.66778,                0.36659,                 1.7368,                 1.1399,                 1.6836,               0.008713,               0.008713,               0.008713
                     67,                 1.5279,                 1.0294,                 1.5062,                0.66148,                0.63968,                0.65775,                0.36145,                 1.7708,                 1.1507,                 1.6986,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.5478,                 1.0476,                 1.5182,                0.64835,                 0.6431,                0.65312,                0.35911,                 1.7611,                 1.1511,                 1.6895,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.5541,                 1.0499,                 1.5159,                0.64563,                 0.6524,                0.66043,                0.36254,                 1.7583,                 1.1461,                 1.6937,              0.0086536,              0.0086536,              0.0086536
                     70,                 1.5357,                 1.0578,                 1.5046,                0.63732,                0.63402,                0.65177,                0.35931,                 1.7617,                 1.1689,                  1.687,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.5779,                 1.0821,                 1.5094,                0.65529,                0.63692,                0.65275,                0.35877,                 1.7574,                  1.156,                 1.6888,               0.008614,               0.008614,               0.008614
                     72,                  1.561,                 1.0617,                 1.5057,                0.65264,                0.64868,                0.66442,                0.36186,                 1.7511,                 1.1404,                 1.6786,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.5323,                 1.0377,                 1.5048,                0.66549,                0.63248,                0.66163,                0.36354,                 1.7527,                 1.1556,                 1.6882,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.5103,                 1.0351,                 1.4959,                0.64297,                0.64017,                0.65027,                0.35976,                 1.7608,                   1.16,                 1.7099,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.5297,                 1.0389,                 1.4958,                0.66402,                0.64248,                0.66046,                0.36438,                 1.7559,                 1.1395,                 1.6987,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.5408,                 1.0545,                 1.5061,                0.68441,                0.62301,                0.65372,                0.36248,                 1.7522,                 1.1474,                  1.685,               0.008515,               0.008515,               0.008515
                     77,                 1.5324,                 1.0159,                 1.4933,                0.66689,                0.64461,                  0.655,                0.35917,                 1.7732,                 1.1507,                 1.7124,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.5344,                 1.0554,                 1.5101,                0.65263,                0.63908,                0.65626,                0.36374,                 1.7516,                 1.1465,                  1.688,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.5311,                 1.0319,                 1.4915,                0.66303,                0.64978,                0.65238,                 0.3569,                 1.7789,                 1.1787,                 1.7046,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.5258,                 1.0332,                 1.4936,                0.65552,                0.64998,                0.65327,                0.35927,                 1.7642,                 1.1707,                 1.7084,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.5248,                 1.0242,                 1.5055,                0.65679,                0.64014,                0.66024,                0.36092,                 1.7669,                 1.1423,                 1.7048,               0.008416,               0.008416,               0.008416
                     82,                 1.5071,                 1.0192,                 1.4867,                0.65543,                0.64204,                0.66089,                0.36574,                   1.76,                 1.1343,                 1.6856,              0.0083962,              0.0083962,              0.0083962
